Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Entry Level Java Developer,"Antra, Inc","Sterling, VA","Azure, Computer Science, DevOps, Data structures, System design, NoSQL, Java, Application development, Algorithms, SQL, Database design, OOP, AWS, Network protocols, Agile, Maven, Multithreading, Jenkins, GitLab, Shell Scripting, Network security, SDLC, Design patterns",Bachelor's degree,Under 1 year,Entry level,"$63,000 - $70,000 a year"
Web Developer - Part Time,Texas Tech University,"Lubbock, TX",N/A,N/A,N/A,Entry level,$18.48 - $35.08 an hour
Software Developer (Frontend),Healthcare Fraud Shield,United States,"ASP.NET, MVC, CSS, Visual Studio, C#, System design, Microsoft SQL Server, Git, .NET, SQL, JavaScript, Software development, Fraud prevention and detection, HTML",Bachelor's degree,3 years,Mid-level,N/A
Full Stack Developer,Gate3,"Elk Grove Village, IL","Node.js, CSS, React, Kubernetes, RESTful API, Database development, DevOps, C#, MongoDB, .NET, Java, SQL, Database management, Docker, JavaScript, PostgreSQL, Back-end development, Angular, Software development, APIs, Agile, Front-end development, Web services, Integration testing, Unit testing, GraphQL, Vue.js, API integrations, Python, Debugging, HTML",Associate's degree,"3 years, 4 years",Mid-level,"$50,000 - $70,000 a year"
Full Stack Developer,Rowan Technology,"New York, NY","Computer science, Kotlin, Management, Node.js, React, Java, AWS, Docker, Bootcamp, Ruby on Rails, PostgreSQL, Angular, Ruby, Software development, GraphQL, gRPC, Leadership, TypeScript, Communication skills","Bachelor of Science, Bachelor's degree",1 year,Mid-level,"$110,000 - $140,000 a year"
Associate Cloud Software Engineer,Lenovo,"Morrisville, NC","Spring Boot, Azure, Computer Science, React, DevOps, Engineering, Data structures, Git, Google Cloud Platform, MongoDB, Java, OOP, AWS, Distributed systems, REST, Angular, Software development, Agile, Web services, Communication skills","Master's degree, Bachelor's degree",Under 1 year,Entry level,N/A
Entry Level AI/ML Software Engineer for Operational Technology (OT),"Savannah River Nuclear Solutions, LLC","Aiken, SC","TensorFlow, Software Engineering, L Clearance, PyTorch, Software deployment, DevOps, C#, Git, Quality assurance, Software quality assurance, Q Clearance, Machine learning, JavaScript, Organizational skills, Software development, Agile, Cybersecurity, AI, Communication skills, Python, SDLC",Bachelor's degree,N/A,Entry level,N/A
Software Engineer(Front-End),Disney Entertainment & ESPN Technology,"New York, NY","Computer science, Node.js, React, JavaScript","Bachelor of Science, Bachelor's degree",3 years,Mid-level,"$114,900 - $168,700 a year"
Frontend Maintenance Developer - Entry Level,DynamiX,"Kennesaw, GA","Adobe Photoshop, CSS, Test automation, Git, Responsive web design, PHP, JavaScript, Vue.js, Figma, HTML",N/A,Under 1 year,Entry level,"$50,000 - $60,000 a year"
Embedded Controls Software Engineer - Automotive,Bill Austin and Associates,"Columbus, IN","Statistics, MATLAB, Microsoft Excel, Full-stack development, Engineering, Data analysis skills, Engine controls, Microsoft Office, Algorithms, C++, Emission control systems, C, Embedded software, Simulink, Physics, Automotive diagnostics","Bachelor of Science, Bachelor's degree",3 years,Mid-level,N/A
Full Stack Drupal Developer,Digital Artisans,Remote,"Lucene, CI/CD, Search engines, Elasticsearch, Drupal, Microsoft Excel, CSS, React, WordPress, RESTful API, Full-stack development, Database development, Relational databases, Software deployment, Git, English, E-commerce, Bash, Application development, Databases, PHP, JavaScript, PostgreSQL, ECMAScript, Perl, REST, Scripting, Software development, GitHub, Front-end development, Linux, JSON, Apache, GraphQL, Solr, TypeScript, Communication skills, Shell Scripting, NGINX, HTML, MySQL, MariaDB, Network security",N/A,"5 years, 3 years, 4 years",Senior level,"$90,000 - $130,000 a year"
Full Stack Engineer,Fidelity TalentSource,"Salt Lake City, UT","Computer science, Go, Node.js, Computer Science, RESTful API, Git, Java, SQL, AWS, Docker, Cloud development, JavaScript, Back-end development, Angular, Jenkins, TypeScript, Communication skills, Python, Shell Scripting",Bachelor's degree,2 years,Senior level,N/A
Software Developer/Programmer,Talentola,"Atlanta, GA",N/A,N/A,N/A,N/A,$30 - $33 an hour
Full Stack React Python Developer,FixedOPS Marketing,"Seattle, WA",N/A,N/A,N/A,N/A,"From $125,000 a year"
Software Engineer,Microsoft,"Mountain View, CA","Computer science, Law, Computer Science, C#, Java, C++, C, Machine learning, JavaScript, Data analytics, Data science, AI, Python",Bachelor's degree,N/A,Mid-level,"$81,900 - $174,600 a year"
"Software Developer, Associate",Atlas Van Lines,United States,"Computer Science, Software Engineering, Software development, Debugging, Information Technology",Bachelor's degree,1 year,Entry level,N/A
Software Developer/Engineer,ISE Data Systems,"Reston, VA",N/A,N/A,N/A,Entry level,N/A
Entry Level Software Engineer,Amentum,"Fredericksburg, VA","Jira, DevOps, C#, Employment & labor law, Secret Clearance, Git, C++, Confluence, Software development, Agile, GitLab, SDLC",Bachelor's degree,N/A,Entry level,N/A
Senior RPG Programmer / Analyst,Ward Trucking,"Altoona, PA","Operating systems, EDI, SQL, Communication skills",N/A,10 years,Senior level,N/A
Junior .NET Developer,American business solutions inc,"Atlanta, GA","Computer science, Management, Visual Basic, .NET, SQL",Bachelor's degree,N/A,Entry level,$30 - $32 an hour
"Software Engineer/Programmer (Javascript, React, Redux, Node JS and AWS in an Agile Development)",Corelleaf Design Studio,"Milan, IL","CI/CD, Node.js, Computer Science, Software troubleshooting, React, System design, Test-driven development, SOX, AWS, JavaScript, Continuous integration, Redux, Software development, Agile, IT, Jenkins, Communication skills, Information Technology",Bachelor's degree,1 year,Entry level,$55 - $57 an hour
Software Engineer 1,Onto Innovation,"Milpitas, CA","Computer Science, Software Engineering, Software troubleshooting, Java, C++, JavaScript, Scrum, Software development, Agile, Communication skills, Python","Master's degree, Bachelor's degree",N/A,Entry level,N/A
Front-End Engineer I,Amazon.com Services LLC,"Seattle, WA","Computer science, Computer Science, CSS, Customer service, Math, JavaScript, UX, HTML",Bachelor's degree,Under 1 year,Entry level,"$99,500 - $209,000 a year"
Senior Full Stack Developer,OpenLaw,Remote,"Node.js, React",N/A,3 years,Senior level,"$90,000 - $120,000 a year"
FRONTEND DEVELOPER,"CMHWorks, LLC",Remote,"ASP.NET, CSS, Bootstrap, React, C#, Git, English, Responsive web design, .NET, SQL, AWS, Docker, Ruby on Rails, JavaScript, SCSS, SASS, REST, Angular, GitHub, Front-end development, Less, JSON, Vue.js, TypeScript, jQuery, HTML",N/A,N/A,Mid-level,$25 - $45 an hour
Front-end Angular Developer,Intone Networks,"New York, NY",Angular,N/A,2 years,Mid-level,N/A
Software Developer - Full Performance,Raytheon,"Sterling, VA",N/A,N/A,N/A,N/A,N/A
Java Full Stack Developer- Entry Level,"Hemma Systems, Inc",United States,"Spring Boot, CI/CD, Computer Science, CSS, Software troubleshooting, React, RESTful API, Full-stack development, Git, No experience needed, Java, Databases, SQL, JavaScript, PostgreSQL, REST, Angular, Software development, Unit testing, Communication skills, Spring, HTML, Hibernate, MySQL, Information Technology",Bachelor's degree,"1 year, Under 1 year",Entry level,"$80,000 - $150,000 a year"
Frontend Software Engineer - AI Trainer,DataAnnotation,Remote,N/A,N/A,N/A,N/A,From $40 an hour
Front-End Developer,Chargebacks911,"Clearwater, FL","CSS, React, Responsive web design, UI design, JavaScript, Adobe XD, Usability, Angular, UX, APIs, Sketch, Front-end development, Vue.js, Figma, jQuery, HTML, Mobile design",N/A,3 years,Mid-level,"From $75,000 a year"
Software Engineer-IT Manufacturing,Ford Motor Company,"Dearborn, MI","Spring Boot, CI/CD, Management, Computer Science, Management Information Systems, RESTful API, XML, Full-stack development, Test-driven development, Java, SOAP, Analysis skills, JavaScript, REST, Computer Engineering, Angular, Software development, GitHub, Agile, IT, Service-oriented architecture, TypeScript, Design patterns",Bachelor's degree,2 years,Mid-level,N/A
