Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
AI/ML Remote Sensing Scientist,The Aerospace Corporation,"Chantilly, VA","Computer science, Image processing, Signal processing, Analysis skills, Natural language processing","phd, education",2-3 years,,$110K - $194K (Employer est.)
Cryptanalytic Computer Scientist,GliaCell Technologies,"Annapolis Junction, MD","Microsoft Excel, DevOps, C++, Machine learning, Software development","certification, education",5+ years,,$115K - $190K (Employer est.)
Computer Scientist / Mathematician in Formal Methods,Axiomatic AI,"Cambridge, MA","Machine learning, AI, Communication skills, Python",b.s.,,,$97K - $164K (Glassdoor est.)
Computer Scientist II,The University of Alabama in Huntsville,Alabama,"Microsoft Office, Analysis skills",b.s.,,,$32.28 - $43.08 Per Hour (Employer est.)
Research Scientist – Sustainable and Resilient Power Systems,Siemens,"Princeton, NJ","MATLAB, English, Research, Application development, C++","graduate, degree, master",3 years,,$91K - $155K (Employer est.)
"Lead Applied Scientist, Computer Vision",SafelyYou,Remote,"Alzheimer's care, TensorFlow, Image processing, Assisted living, Computer vision","associate, education, graduate, degree, doctor",8+ years,,
"Applied Scientist, Amazon Braket","Amazon Development Center U.S., Inc.","New York, NY","Computer science, Java, AWS, C++, C","associate, education, graduate, degree, doctor",8+ years,,$136K - $222K (Employer est.)
Lead Inventive Scientist,AT&T,"Plano, TX","5G, R, Laboratory experience, Machine learning, Software development","associate, education, graduate, degree, doctor",8+ years,,$172K - $257K (Employer est.)
"Early Career Computer Science - Astrodynamics / Algorithm Development, Onsite",Sandia National Laboratories,"Albuquerque, NM","MATLAB, Data analysis skills, Git, Windows, DoD experience","bachelor, associate, education, diploma, graduate, degree","(8) years, (4) years",,$99K - $194K (Employer est.)
"Fundamental AI Research Scientist, Core ML - FAIR",Meta,"New York, NY","Computer science, Research, Machine learning, Natural language processing, AI","bachelor, phd, degree, doctor",2+ years,,$147K - $208K (Employer est.)
Cryptanalytic Computer Scientist,Fuse Engineering LLC,"Fort Meade, MD","Computer science, Calculus","bachelor, associate, master, degree, doctor","5 years, 3 years, 2 years, 7 years",,$65K - $111K (Glassdoor est.)
Cryptanalytic Computer Scientist,Synergy ECP,"Columbia, MD","Computer science, Calculus","bachelor, associate, master, education, certification, degree, doctor","2 years, 5 years, 3 years, 7 years",,$100K - $180K (Employer est.)
Senior Database Research Scientist,Dolby,"Atlanta, GA","Statistics, Computer science, Signal processing, Relational databases, Big data","phd, education",,,$119K - $163K (Employer est.)
Research Scientist I,Georgia Tech,"Atlanta, GA","Research laboratory experience, Signal processing, Laboratory experience, Sonography, Research","phd, education",,,$70K - $99K (Glassdoor est.)
Hewlett Packard Labs - Machine Learning Research Scientist - Early Career,Hewlett Packard Enterprise,"Milpitas, CA","TCP, Sales, Data structures, Research, Application development","phd, education",,,$118K - $270K (Employer est.)
Staff Applied Scientist,Hippocratic AI,"Palo Alto, CA","TensorFlow, Machine learning, Distributed systems, Deep learning, Natural language processing","phd, education",,,$83K - $139K (Glassdoor est.)
Research Scientist III,Chewy,"Bellevue, WA","TensorFlow, Operations research, Azure, Supply chain, Git","m.s., phd, degree, education",,,$147K - $235K (Employer est.)
"Computer Scientist II, S4",The University of Alabama in Huntsville,Alabama,"Statistical software, AWS, Proposal writing, Machine learning, Cloud computing","degree, education, master",and years,,$84K - $90K (Employer est.)
AI Scientist,Howard Hughes Medical Institute,"Ashburn, VA","Rust, Big data, Research, C++, Machine learning","degree, education, master",and years,,$214K - $450K (Employer est.)
Research Assistant – College of Engineering – Electrical and Computer Engineering,Carnegie Mellon University,"Pittsburgh, PA","Research, Analysis skills, Data entry, Research data collection","degree, education",,,
"Software Engineer, Computer Vision - Reality Labs",Meta,"Redmond, WA","Computer science, Computer vision, C++, Machine learning, Systems engineering","bachelor, phd, degree",2+ years,,$56.25 Per Hour (Employer est.)
Sr Research Scientist / Engineer,Adobe,"San Jose, CA","Machine learning, Natural language processing, AI, Communication skills",ph.d,,,$183K - $335K (Employer est.)
Distinguished Applied Researcher,Capital One,"Plano, TX","Data structures, Research, AWS, SSL, Machine learning","m.s., associate, ph.d, education, phd, master","for years, 6 years, 10 years, 4 years, 5+ years",,
"Research Scientist Lead, ML & AI",Samsung Research America,"Irvine, CA","TensorFlow, Statistics, Computer science, Data mining, Computer vision","phd, education",8+ years,,$188K - $282K (Employer est.)
Energy Research Scientist - AI Trainer,DataAnnotation,"Madison, AL","Bilingual, English, AI","phd, master",,,$40.00 Per Hour (Employer est.)
Senior Project Computer Scientist,Healthtech Solutions,"Frankfort, KY","ASP.NET, Azure, Software deployment, DevOps, C#","phd, master",,,$69K - $109K (Glassdoor est.)
Senior Research Scientist - Advanced Systems,Peraton,"College Park, MD","Go, Research, Java, C, Machine learning","ph.d, bachelor, degree","4 years, 12 years, 8 years, 16 years",,$176K - $282K (Employer est.)
Siri Voice Prompting Trainer (AI Research Project),Lifewood Data Technology,"Nashville, TN","English, AI",,,,$15.00 - $20.00 Per Hour (Employer est.)
Senior Applied Scientist,Amazon.com,"Seattle, WA","Big data, Spark, System design, Java, SQL",phd,5+ years,,$150K (Employer est.)
Advanced AI Research Scientist Manager,Accenture,"Milwaukee, WI","Management, Machine learning, Team management, Deep learning, Mentoring","bachelor, associate, degree","6 years, 3 years, 12 years",,
AI Research Scientist,Peraton,"Reston, VA","Git, Machine learning, PostgreSQL, Natural language processing, AI",phd,0 years,,$80K - $128K (Employer est.)
Research Assistant,Oakland University,"Rochester, MI","IT, Cybersecurity","ph.d, associate, degree, master",2+ years,,$25.00 Per Hour (Employer est.)
Hewlett Packard Labs - Research Scientist - Generative AI,Hewlett Packard Enterprise,"Santa Barbara, CA","TensorFlow, Statistics, TCP, Sales, FPGA","phd, education",3-5 years,,$102K - $235K (Employer est.)
"Staff Data Scientist, Research, Applied Research",Google,"Mountain View, CA","R, SQL, Statistical analysis, Python, Analytics","phd, degree, education, master","6 years, 3 years, 8 years, 10 years",,
Research Scientist 2,MIT,"Cambridge, MA","Web design, R, Research, Stata, Data science","ph.d, associate, degree, master",three years,,$85K - $100K (Employer est.)
Research and Software R&D Engineer,Siemens,"Wilsonville, OR","Computer science, Research, C++, Machine learning, Research & development","phd, education",5+ years,,$105K - $189K (Employer est.)
Applied Scientist,"Amazon Web Services, Inc.","Seattle, WA","Data mining, Big data, Data structures, Java, AWS","phd, certification, degree, master","4+ years, 3+ years",,$136K - $223K (Employer est.)
Computer Vision Developer,Taymer International Inc.,"Bowdon, GA","AutoCAD, Computer science, Computer vision, Visual Studio, Windows",education,"more years, few years",,
"Research Scientist, Gemini Data",Google,"New York, NY","Computer science, Data mining, Data structures, Research, Java","phd, degree, education",,,
Research Data Scientist - Department of Innovation & Implementation Research,Houston Methodist Academic Institute,"Houston, TX","Statistics, Signal processing, Writing skills, Data analysis skills, English","education, certification, graduate, degree, master",two years,,$62K - $89K (Glassdoor est.)
Research Scientist,Oumi,"Seattle, WA","Research, Machine learning, Deep learning, AI, Python","education, certification, graduate, degree, master",two years,,$140K - $220K (Employer est.)
Research Scientist,Virginia Tech,"Blacksburg, VA","MATLAB, Signal processing, C++, C, Machine learning","ph.d, undergraduate, education, graduate",,,$84K - $129K (Glassdoor est.)
RESEARCH SCIENTIST/ASSOCIATE RESEARCH SCIENTIST/ASSISTANT RESEARCH SCIENTIST,University of Michigan,"Ann Arbor, MI","Detailing, Research, Leadership","associate, ph.d, education, undergraduate, graduate, degree, doctor","three years, several years",senior level,$120K - $200K (Employer est.)
Optimization Scientist,Onebridge,"Indianapolis, IN","Operations research, Computer science, Data modeling, AWS, Analysis skills","associate, ph.d, education, undergraduate, graduate, degree, doctor","three years, several years",senior level,
CPU Research Scientist - Platform Architecture,Apple,"Santa Clara, CA","Computer science, Research, C++, C, Machine learning","b.s., phd, degree, education",10+ years,,$176K - $312K (Employer est.)
Principal Scientist- Video Generation Control Research Leader,Adobe,"San Francisco, CA","Video production, AI, Leadership, Communication skills",phd,,,$194K - $362K (Employer est.)
Applied Scientist (Edge AI),"Wyze Labs, Inc","Kirkland, WA","TensorFlow, Mandarin, Waterfall, Software troubleshooting, Internet of things","degree, master",3+ years,,$98K - $180K (Employer est.)
COMPUTER SCIENTIST - ENGINEER - RESEARCH ENGINEER - GT Performance Analyst & Methods/Tools Developer,Southwest Research Institute,"San Antonio, TX","LabView, MATLAB, Fortran, C++, Software development","associate, bachelor, phd, degree, master","some years, 1-2 years",,
"Amazon Postdoctoral Scientist , Amazon Robotics",Amazon.com Services LLC,"North Reading, MA","Agile, Robotics, Communication skills","phd, doctor",2 years,,$77K - $137K (Glassdoor est.)
2025 Curation Scientist - NASA Astromaterials Research and Exploration Science,The Aerospace Corporation,"Houston, TX","Management, Scientific research, Laboratory experience, Spectroscopy, Project management","associate, phd, degree, education",on years,,$62K - $93K (Glassdoor est.)
Computer Scientist,AMERICAN SYSTEMS,"Norfolk, VA","Information security, Computer networking","degree, education, master",continuous years,,$133K - $279K (Employer est.)
Research Associate - S3D - School of Computer Science,Carnegie Mellon University,"Pittsburgh, PA","Statistics, Research, Natural language processing, Scripting, Communication skills","degree, education, master",continuous years,,
Audio AI Research Engineer,Adobe,"San Francisco, CA","Research, Content creation, Distributed systems, APIs, AI","ph.d, master, graduate",,,$162K - $301K (Employer est.)
Computer Scientist - Data Science and Microelectronics (Job #638),Defense Acquisition Support Services LLC,"Aberdeen Proving Ground, MD","CI/CD, Computer science, Power BI, Data modeling, Azure","bachelor, degree, master",,,$80K - $145K (Employer est.)
Energy Research Scientist - AI Trainer,DataAnnotation,"Hempstead, NY","Bilingual, English, AI","phd, master",,,$40.00 Per Hour (Employer est.)
High Throughput Assay Senior Research Scientist (Screening & Data Analysis),Vertex Pharmaceuticals,"San Diego, CA","MATLAB, R, Data analysis skills, Analysis skills, Machine learning","ph.d, degree, education, master","2-5+ years, 5+ years",,$117K - $176K (Employer est.)
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,"Oxnard, CA","Calculus, English, Data science, AI","phd, master",,,$40.00 Per Hour (Employer est.)
Large Behavior Models Research Scientist,Boston Dynamics,"Waltham, MA","Analysis skills, C++, Machine learning, Robotics, Python",phd,,,$66K - $122K (Glassdoor est.)
"Software Engineer, Audio Applied Scientist",Messenger,"Burlingame, CA","Computer science, MATLAB, Signal processing, C++, C","bachelor, phd, degree","5+ years, 3+ years",,$70.67 Per Hour (Employer est.)
"Research Scientist, Last Mile",Amazon.com Services LLC,"Bellevue, WA","Statistical software, Pricing, Customer service, Research, Java","phd, associate, degree, master","4+ years, 5 years",,$136K - $213K (Employer est.)
Senior Computer Scientist/Systems Analyst,Rigil Corporation,"Chantilly, VA","Power BI, Data modeling, Azure, Tableau, Application development","certification, associate, degree, education",8+ years,,$111K - $157K (Glassdoor est.)
Applied AI/ML Research Scientist,MIT Lincoln Laboratory,"Lexington, MA","MATLAB, Laboratory experience, Research, C++, Machine learning","certification, associate, degree, education",8+ years,,$74K - $110K (Glassdoor est.)
Research Scientist,Read AI,"Seattle, WA","Signal processing, Git, Research, Machine learning, Deep learning","phd, degree",3+ years,,$110K - $180K (Employer est.)
Senior Scientist - AI & Computer Vision - Aerospace Research,GE Aerospace,"Niskayuna, NY","Computer vision, Writing skills, Filing, Machine learning, GitHub","phd, master, education, doctor","10 years, 5 years, 2 years",,$205K (Employer est.)
Senior II Computer Scientist/Systems Analyst,Objectstream,"Washington, DC","Microsoft Powerpoint, Microsoft Excel, Microsoft Office, C, IT","bachelor, certification, degree",(15) years,,$127K - $173K (Glassdoor est.)
Research Scientist I,Medical College of Wisconsin,"Milwaukee, WI","Writing skills, Scientific research, R, Laboratory experience, Research","associate, doctorate, ph.d, education, phd, graduate, degree, doctor",5-10 years,,$68K - $91K (Glassdoor est.)
"Postdoctoral Scientist, Amazon Robotics, R&D",Amazon.com Services LLC,"North Reading, MA","Machine learning, Data science, AI, Quantitative research, Communication skills","phd, doctor",2 years,,$136K (Employer est.)
